date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2020-12-17,AK-47 | Uncharted (Field-Tested),0.417,0.417,3174.0,0.409,0.398,0.435,0.019559902200489,0.0477386934673365,0.4115714285714285,0.0048064582403601,0.4143999999999999,0.0223869009318693,0.038863806056402,22285.0,3183.5714285714284,102905.0,3430.1666666666665,3,12,0.0,0.4365714285714285,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.3989285714285714,0.018044663757185657,0.3485419607085434,,,,,-0.3326017397968645,
2020-12-18,AK-47 | Uncharted (Field-Tested),0.421,0.421,3475.0,0.417,0.404,0.437,0.0095923261390886,0.0420792079207918,0.4139999999999998,0.0046598589800857,0.4138666666666666,0.0220298787004276,0.0388963350692254,22710.0,3244.285714285714,102861.0,3428.7,4,12,0.0,0.4338571428571428,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.4035714285714285,0.014075151512857334,0.35136084911496357,,,,,-0.4851946315763095,
2020-12-19,AK-47 | Uncharted (Field-Tested),0.422,0.422,3530.0,0.421,0.408,0.439,0.002375296912114,0.0343137254901961,0.416,0.0046598589800857,0.4133,0.0215903527839017,0.0388889185286274,22743.0,3249.0,103309.0,3443.633333333333,5,12,0.0,0.4315714285714285,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.4074285714285715,0.01052991552098692,0.35206433138104914,,,,,-0.6445762292609524,
2020-12-20,AK-47 | Uncharted (Field-Tested),0.422,0.422,3370.0,0.422,0.41,0.443,0.0,0.0292682926829268,0.4177142857142857,0.0043330716823151,0.4126,0.0209469170364837,0.038848290723805,22951.0,3278.714285714286,103362.0,3445.4,6,12,0.0,0.4298571428571429,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.4097857142857143,0.009752148255866313,0.35206433138104914,,,,,-0.8099404508714284,
2020-12-21,AK-47 | Uncharted (Field-Tested),0.424,0.424,3196.0,0.422,0.415,0.445,0.0047393364928909,0.0216867469879518,0.419,0.0046598589800857,0.4119,0.0201896838344074,0.038849335264174,23031.0,3290.1428571428573,103101.0,3436.7,0,12,0.0,0.4284285714285714,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.4120714285714286,0.008982583881423789,0.353469812989784,,,,,-0.9724160931145003,
2020-12-22,AK-47 | Uncharted (Field-Tested),0.417,0.417,3493.0,0.424,0.418,0.447,-0.0165094339622641,-0.0023923444976076,0.4188571428571427,0.0047034507523298,0.4109,0.0191421872661755,0.0389369936532868,23449.0,3349.8571428571427,103356.0,3445.2,1,12,0.0,0.427,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.4132857142857143,0.008352139950829564,0.3485419607085434,,,,,-0.83392730079102,
2020-12-23,AK-47 | Uncharted (Field-Tested),0.394,0.394,4205.0,0.417,0.409,0.448,-0.05515587529976,-0.0366748166259167,0.4167142857142857,0.0095874067060357,0.4090999999999999,0.0180782558155739,0.0400995621645889,24443.0,3491.8571428571427,104462.0,3482.0666666666666,2,12,0.0,0.4262857142857142,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.41278571428571426,0.00929994682721425,0.3321773123383322,,,,,-0.7002108979158458,
2020-12-24,AK-47 | Uncharted (Field-Tested),0.393,0.393,4174.0,0.394,0.417,0.447,-0.0025380710659898,-0.0575539568345323,0.4132857142857142,0.0126684567299401,0.4073,0.0168624830120991,0.0400993024854001,25443.0,3634.714285714286,105677.0,3522.5666666666666,3,12,0.0,0.4248571428571429,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.4124285714285714,0.009982402098110105,0.3314596947976687,,,,,-0.5697132283040307,
2020-12-25,AK-47 | Uncharted (Field-Tested),0.411,0.411,3690.0,0.393,0.421,0.431,0.0458015267175571,-0.0237529691211401,0.4118571428571429,0.0122757434622518,0.4066333333333334,0.016298227579164,0.0405750122738745,25658.0,3665.428571428572,105730.0,3524.333333333333,4,12,0.0,0.4244285714285714,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.4129285714285714,0.009699042662625527,0.3442986728706769,,,,,-0.43426961121132873,
2020-12-26,AK-47 | Uncharted (Field-Tested),0.414,0.414,4072.0,0.411,0.422,0.401,0.0072992700729928,-0.0189573459715639,0.4107142857142857,0.0116338703265727,0.4070666666666666,0.0163155004690495,0.0385173131539395,26200.0,3742.857142857143,105371.0,3512.366666666667,5,12,0.0,0.4234285714285714,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.41335714285714287,0.009596530966625811,0.346422567474381,,,,,-0.2981189173201272,
2020-12-27,AK-47 | Uncharted (Field-Tested),0.422,0.422,3226.0,0.414,0.422,0.402,0.0193236714975846,0.0,0.4107142857142857,0.0116338703265727,0.4077333333333334,0.0165023903992387,0.0386446349247391,26056.0,3722.285714285714,104532.0,3484.4,6,12,0.0,0.4215714285714286,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.4142142857142857,0.009807207486401024,0.35206433138104914,,,,,-0.15907611892902127,
2020-12-28,AK-47 | Uncharted (Field-Tested),0.411,0.411,4021.0,0.422,0.424,0.408,-0.0260663507109004,-0.0306603773584905,0.4088571428571428,0.0103292728471572,0.4078333333333333,0.0165127896559673,0.0389026044310858,26881.0,3840.142857142857,104373.0,3479.1,0,12,0.0,0.4197142857142857,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.4139285714285714,0.009840765180648348,0.3442986728706769,,,,,-0.024284544344178767,
2020-12-29,AK-47 | Uncharted (Field-Tested),0.418,0.418,3911.0,0.411,0.417,0.411,0.0170316301703163,0.0023980815347721,0.409,0.0104471458850183,0.4080666666666666,0.0166050862355149,0.0389934267442302,27299.0,3899.857142857143,104510.0,3483.6666666666665,1,12,0.0,0.4174285714285713,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.4139285714285714,0.009840765180648348,0.34924742810993575,,,,,-0.023600197768124515,
2020-12-30,AK-47 | Uncharted (Field-Tested),0.422,0.422,4114.0,0.418,0.394,0.408,0.0095693779904306,0.0710659898477157,0.413,0.0092272887211172,0.4085333333333333,0.0167923262897736,0.0389857062728931,27208.0,3886.857142857143,105014.0,3500.4666666666667,2,12,0.0,0.4144285714285714,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.41485714285714287,0.009952635080969597,0.35206433138104914,,,,,-0.008208653986177015,
2020-12-31,AK-47 | Uncharted (Field-Tested),0.42,0.42,3865.0,0.422,0.393,0.416,-0.004739336492891,0.0687022900763358,0.4168571428571428,0.0044858052766021,0.4086666666666667,0.0168667984184577,0.0388629310131326,26899.0,3842.714285714286,105654.0,3521.8,3,12,0.0,0.4102857142857142,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,0,1,0,0,0,,,0.4150714285714286,0.010034281896917928,0.3506568716131694,,,,,0.00982795271537559,
2020-12-15,AUG | Arctic Wolf (Well-Worn),1.265,1.265,37.0,1.238,1.241,1.459,0.0218093699515347,0.0193392425463334,1.2174285714285715,0.0247839645327212,1.3918666666666668,0.1330500490625823,0.0369703306589872,204.0,29.142857142857142,978.0,32.6,1,12,0.0,1.4982857142857142,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.2801428571428572,0.10855970150663072,0.8175747589349973,,,,,0.31005821698676544,
2020-12-16,AUG | Arctic Wolf (Well-Worn),1.242,1.242,28.0,1.265,1.189,1.485,-0.018181818181818,0.0445752733389401,1.225,0.0229720326857308,1.3837666666666668,0.1345222864641973,0.0368256763738287,200.0,28.571428571428573,976.0,32.53333333333333,2,12,0.0,1.4848571428571429,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.260142857142857,0.08346704291363873,0.8073683246499682,,,,,0.5984806949827031,
2020-12-17,AUG | Arctic Wolf (Well-Worn),1.283,1.283,32.0,1.242,1.198,1.396,0.0330112721417068,0.0709515859766276,1.237142857142857,0.0275080693170389,1.38,0.1357038442098577,0.0359933629089562,206.0,29.428571428571427,980.0,32.666666666666664,3,12,0.0,1.468142857142857,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.243142857142857,0.03822777311540111,0.8254903675476585,,,,,0.8899498892954993,
2020-12-18,AUG | Arctic Wolf (Well-Worn),1.32,1.32,25.0,1.283,1.198,1.423,0.0288386593920499,0.1018363939899833,1.254571428571429,0.0348542153337385,1.3765666666666665,0.1358753554630943,0.0362218706268095,208.0,29.714285714285715,973.0,32.43333333333333,4,12,0.0,1.4584285714285716,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.243285714285714,0.03853156262963215,0.8415671856782186,,,,,1.210284062077682,
2020-12-19,AUG | Arctic Wolf (Well-Worn),1.327,1.327,40.0,1.32,1.212,1.475,0.0053030303030301,0.0948844884488449,1.271,0.0378870501811446,1.3716333333333333,0.1348951403457103,0.035546983484277,216.0,30.857142857142858,978.0,32.6,5,12,0.0,1.4482857142857146,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.2460714285714285,0.043146377485367635,0.8445798843201546,,,,,1.5206045001906232,
2020-12-20,AUG | Arctic Wolf (Well-Worn),1.379,1.379,36.0,1.327,1.222,1.514,0.0391861341371515,0.1284779050736497,1.2934285714285714,0.0474939308689832,1.367133333333333,0.1322975770333262,0.0359682473912199,226.0,32.285714285714285,985.0,32.833333333333336,6,12,0.0,1.4440000000000002,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.2537142857142858,0.05573347091487968,0.8666802313208206,,,,,1.834419717619284,
2020-12-21,AUG | Arctic Wolf (Well-Worn),1.318,1.318,65.0,1.379,1.238,1.525,-0.0442349528643944,0.0646203554119548,1.3048571428571427,0.0420999781860431,1.3602333333333332,0.1292469685868449,0.0366863630829024,263.0,37.57142857142857,1023.0,34.1,0,12,0.0,1.4481428571428572,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.2594285714285716,0.05805132249962967,0.84070474491756,,,,,2.130047281621984,
2020-12-22,AUG | Arctic Wolf (Well-Worn),1.309,1.309,51.0,1.318,1.265,1.576,-0.0068285280728377,0.0347826086956521,1.311142857142857,0.0388382306917463,1.351333333333333,0.1231309149735444,0.0360170552182315,277.0,39.57142857142857,1046.0,34.86666666666667,1,12,0.0,1.4585714285714284,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.2642857142857142,0.05922373299151719,0.8368145303723583,,,,,1.8381792427529933,
2020-12-23,AUG | Arctic Wolf (Well-Worn),1.279,1.279,37.0,1.309,1.242,1.579,-0.0229182582123759,0.0297906602254427,1.3164285714285715,0.0307425119470795,1.3413333333333333,0.116223443800676,0.0361226766248693,286.0,40.85714285714285,1056.0,35.2,2,12,0.0,1.445142857142857,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.270714285714286,0.055168871618009145,0.8237367502635472,,,,,1.5567207656423423,
2020-12-24,AUG | Arctic Wolf (Well-Worn),1.283,1.283,30.0,1.279,1.283,1.566,0.0031274433150898,0.0,1.3164285714285715,0.0307425119470795,1.3319,0.1088568938254869,0.0361601283745558,284.0,40.57142857142857,1065.0,35.5,3,12,0.0,1.4415714285714285,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.2767857142857142,0.051076381070869654,0.8254903675476585,,,,,1.265251571329546,
2020-12-25,AUG | Arctic Wolf (Well-Worn),1.382,1.382,41.0,1.283,1.32,1.522,0.0771628994544038,0.0469696969696968,1.3252857142857142,0.0384585650342,1.3272333333333333,0.103475176840739,0.0388467191969505,300.0,42.85714285714285,1073.0,35.766666666666666,4,12,0.0,1.4397142857142855,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.2899285714285715,0.05288516483231065,0.8679404709331083,,,,,0.9560074091656757,
2020-12-26,AUG | Arctic Wolf (Well-Worn),1.462,1.462,38.0,1.382,1.327,1.401,0.0578871201157742,0.1017332328560662,1.3445714285714283,0.061455807915368,1.3292666666666668,0.1054845749650419,0.0375681122174755,298.0,42.57142857142857,1068.0,35.6,5,12,0.0,1.4482857142857146,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.3077857142857143,0.06529834321308361,0.9009740277622618,,,,,0.6598777069557767,
2020-12-27,AUG | Arctic Wolf (Well-Worn),1.419,1.419,26.0,1.462,1.379,1.433,-0.0294117647058822,0.0290065264684553,1.3502857142857143,0.0660772584300578,1.3288,0.1050547159023969,0.0377791645070622,288.0,41.142857142857146,1048.0,34.93333333333333,6,12,0.0,1.4541428571428572,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.3218571428571428,0.06660313822920123,0.8833542316278902,,,,,0.3400539947586503,
2020-12-28,AUG | Arctic Wolf (Well-Worn),1.424,1.424,33.0,1.419,1.318,1.5,0.0035236081747709,0.0804248861911987,1.3654285714285714,0.0690235097481951,1.3262666666666667,0.1017604813056402,0.0367955493227057,256.0,36.57142857142857,1046.0,34.86666666666667,0,12,0.0,1.465857142857143,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.3351428571428572,0.0671380405099566,0.885419068207068,,,,,0.04610108734378745,
2020-12-29,AUG | Arctic Wolf (Well-Worn),1.393,1.393,38.0,1.424,1.309,1.507,-0.0217696629213483,0.0641711229946524,1.3774285714285714,0.0653755243472163,1.322466666666667,0.0969555682888931,0.0369646825712349,243.0,34.714285714285715,1058.0,35.266666666666666,1,12,0.0,1.4804285714285714,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.3442857142857143,0.06554790212148348,0.8725478089262363,,,,,0.050299446529358915,
2020-12-30,AUG | Arctic Wolf (Well-Worn),1.46,1.46,34.0,1.393,1.279,1.467,0.0480976310122038,0.1415168100078185,1.4032857142857142,0.0565273998939939,1.3222333333333336,0.0966152794449316,0.0377272899505741,240.0,34.285714285714285,1052.0,35.06666666666667,2,12,0.0,1.4948571428571429,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.3598571428571427,0.06527322120589378,0.9001613499442714,,,,,0.06626032506969833,
2020-12-31,AUG | Arctic Wolf (Well-Worn),1.408,1.408,35.0,1.46,1.283,1.465,-0.0356164383561644,0.0974279033515199,1.421142857142857,0.0285077862618446,1.3203333333333336,0.0943222608342743,0.0382828795063443,245.0,35.0,1043.0,34.766666666666666,3,12,0.0,1.5102857142857142,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,0,1,0,0,0,,,1.3687857142857143,0.06243911319952429,0.8787965274465745,,,,,0.08017859697705831,
2020-12-17,AUG | Carved Jade (Factory New),7.142,7.142,175.0,6.134,4.082,,0.1643299641343332,0.7496325330720237,5.818142857142858,0.7371767434071752,5.161933333333333,0.8445053358163123,0.0949776949000186,1187.0,169.57142857142858,3357.0,223.8,3,12,0.0,7.790000000000001,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,5.152071428571429,0.9062778877861415,2.097035850080787,,,,,0.6688790186007797,
2020-12-18,AUG | Carved Jade (Factory New),9.067,9.067,148.0,7.142,4.679,,0.2695323438812658,0.9378072237657618,6.445,1.2136594015032154,5.405999999999999,1.249857191842332,0.1100344857304734,1135.0,162.14285714285714,3505.0,219.0625,4,12,0.0,7.67157142857143,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,5.487357142857142,1.353721287479747,2.3092627477472862,,,,,1.3974568975889008,
2020-12-19,AUG | Carved Jade (Factory New),8.563,8.563,140.0,9.067,5.236,,-0.0555861916841292,0.6354087089381208,6.920285714285716,1.2958037455335496,5.59170588235294,1.421984188077304,0.1091434005282901,1062.0,151.71428571428572,3645.0,214.41176470588235,5,12,0.0,7.55057142857143,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,5.769071428571428,1.5545900010705624,2.2579014853674058,,,,,2.112531873823801,
2020-12-20,AUG | Carved Jade (Factory New),8.173,8.173,138.0,8.563,5.611,,-0.0455447857059442,0.4566031010515061,7.286285714285715,1.234684657749351,5.73511111111111,1.5030999777825416,0.1076166318601531,1042.0,148.85714285714286,3783.0,210.16666666666663,6,12,0.0,7.286285714285714,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,5.997142857142856,1.6605318358953487,2.2162643865275187,,,,,2.778109217530034,
2020-12-21,AUG | Carved Jade (Factory New),7.473,7.473,128.0,8.173,5.623,,-0.0856478649210816,0.3290058687533344,7.550571428571429,1.0316794708688573,5.826578947368421,1.5136026842842796,0.1079650344650669,1049.0,149.85714285714286,3911.0,205.8421052631579,0,12,0.0,6.920285714285713,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,6.191285714285714,1.663021181629822,2.136884637216327,,,,,3.392467706471522,
2020-12-22,AUG | Carved Jade (Factory New),7.149,7.149,130.0,7.473,6.302,,-0.0433560818948213,0.134401777213583,7.671571428571428,0.9219838636863223,5.8927,1.50316709317361,0.1061841077074784,1011.0,144.42857142857142,4041.0,202.05,1,12,0.0,6.444999999999999,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,6.380714285714285,1.6052213089008784,2.0978952203380827,,,,,3.928904639679799,
2020-12-23,AUG | Carved Jade (Factory New),6.963,6.963,183.0,7.149,6.134,,-0.0260176248426353,0.1351483534398434,7.79,0.7549976348118109,5.943666666666665,1.4845428776413148,0.1040075942062453,1042.0,148.85714285714286,4224.0,201.14285714285717,2,12,0.0,5.818142857142858,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,6.585500000000001,1.4683737079346812,2.074805813275308,,,,,4.47860243920101,
2020-12-24,AUG | Carved Jade (Factory New),6.681,6.681,138.0,6.963,7.142,,-0.0404997845756139,-0.0645477457294876,7.724142857142858,0.8254666954554392,5.977181818181818,1.458519910929745,0.1022866660637159,1005.0,143.57142857142858,4362.0,198.27272727272728,3,12,0.0,5.381,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,6.771142857142857,1.2796844477113425,2.0387497470165448,,,,,3.873970954334548,
2020-12-25,AUG | Carved Jade (Factory New),6.002,6.002,157.0,6.681,9.067,,-0.1016314922915732,-0.3380390426822544,7.286285714285714,0.8097835185645456,5.978260869565218,1.4264695920924713,0.1028992522345037,1014.0,144.85714285714286,4519.0,196.4782608695652,4,12,0.0,5.089857142857143,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,6.865642857142857,1.1561938623140777,1.9461958225324738,,,,,3.082568464555238,
2020-12-26,AUG | Carved Jade (Factory New),5.423,5.423,159.0,6.002,8.563,,-0.0964678440519826,-0.3666939156837557,6.837714285714286,0.847143555769406,5.955125,1.400836426107036,0.1029847436125658,1033.0,147.57142857142858,4678.0,194.91666666666663,5,12,0.0,4.832,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,6.879,1.1368370426487953,1.8598852982756555,,,,,2.3109648537271648,
2020-12-27,AUG | Carved Jade (Factory New),5.241,5.241,124.0,5.423,8.173,,-0.0335607597270883,-0.3587421999265876,6.418857142857143,0.80728688980373,5.926559999999999,1.3796492331023853,0.1011270425621783,1019.0,145.57142857142858,4802.0,192.08,6,12,0.0,4.708,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,6.852571428571429,1.172329089678104,1.831140425951906,,,,,1.582649354861248,
2020-12-28,AUG | Carved Jade (Factory New),5.46,5.46,118.0,5.241,7.473,,0.041785918717802,-0.2693697310317141,6.131285714285714,0.7359438476804977,5.908615384615384,1.355829382189908,0.0993539874962591,1009.0,144.14285714285714,4920.0,189.23076923076923,0,12,0.0,4.617857142857143,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,6.840928571428571,1.186207042784541,1.8656293177945105,,,,,0.920642172487422,
2020-12-29,AUG | Carved Jade (Factory New),5.171,5.171,137.0,5.46,7.149,,-0.0529304029304028,-0.2766820534340467,5.848714285714286,0.6674871243885457,5.881296296296296,1.337756989912726,0.0980797075307406,1016.0,145.14285714285714,5057.0,187.2962962962963,1,12,0.0,4.529714285714285,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,6.760142857142857,1.2618357114289325,1.8198608993389298,,,,,0.3244625445017362,
2020-12-30,AUG | Carved Jade (Factory New),5.146,5.146,149.0,5.171,6.963,,-0.0048346548056469,-0.2609507396237254,5.589142857142858,0.5208930322248592,5.855035714285713,1.3207192705422424,0.0962596333923394,982.0,140.28571428571428,5206.0,185.92857142857144,2,12,0.0,4.486,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,0,1,0,0,0,,,6.689571428571428,1.3255669158332393,1.8158014637082929,,,,,-0.27643220401593877,
