date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-12-01,AUG | Colony (Battle-Scarred),0.03,0.03,60.0,0.03,0.03,0.032,0.0,0.0,0.0308571428571428,0.0020995626366712,0.031,0.0018439088914585,0.0922835069624868,382.0,54.57142857142857,1488.0,49.6,0,12,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-12-15,Glock-18 | Sand Dune (Field-Tested),0.084,0.084,132.0,0.086,0.103,0.087,-0.0232558139534881,-0.1844660194174756,0.0935714285714285,0.0066944997222057,0.0897333333333333,0.0146422524071795,0.1884344907136728,931.0,133.0,3567.0,118.9,0,12,0.0,0.0869999999999999,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-15,Glock-18 | Sand Dune (Field-Tested),0.084,0.084,132.0,0.086,0.103,0.087,-0.0232558139534881,-0.1844660194174756,0.0935714285714285,0.0066944997222057,0.0897333333333333,0.0146422524071795,0.1884344907136728,931.0,133.0,3567.0,118.9,0,12,0.0,0.0869999999999999,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-16,Glock-18 | Sand Dune (Field-Tested),0.089,0.089,151.0,0.084,0.103,0.083,0.0595238095238093,-0.1359223300970873,0.0915714285714285,0.0055769203702694,0.0899333333333333,0.014589798566883,0.1882538746808241,983.0,140.42857142857142,3563.0,118.76666666666668,1,12,0.0,0.0878571428571428,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-16,Glock-18 | Sand Dune (Field-Tested),0.089,0.089,151.0,0.084,0.103,0.083,0.0595238095238093,-0.1359223300970873,0.0915714285714285,0.0055769203702694,0.0899333333333333,0.014589798566883,0.1882538746808241,983.0,140.42857142857142,3563.0,118.76666666666668,1,12,0.0,0.0878571428571428,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,Glock-18 | Sand Dune (Field-Tested),0.096,0.096,110.0,0.089,0.095,0.086,0.0786516853932584,0.0105263157894737,0.0917142857142857,0.0056748640188689,0.0902666666666666,0.0146103464100692,0.1885433091074488,968.0,138.28571428571428,3570.0,119.0,2,12,0.0,0.0892857142857142,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-17,Glock-18 | Sand Dune (Field-Tested),0.096,0.096,110.0,0.089,0.095,0.086,0.0786516853932584,0.0105263157894737,0.0917142857142857,0.0056748640188689,0.0902666666666666,0.0146103464100692,0.1885433091074488,968.0,138.28571428571428,3570.0,119.0,2,12,0.0,0.0892857142857142,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-18,Glock-18 | Sand Dune (Field-Tested),0.093,0.093,120.0,0.096,0.102,0.099,-0.03125,-0.0882352941176469,0.0904285714285714,0.0039589732744431,0.0900666666666666,0.0145302749075469,0.1871392699898245,959.0,137.0,3572.0,119.06666666666666,3,12,0.0,0.0887142857142857,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-18,Glock-18 | Sand Dune (Field-Tested),0.093,0.093,120.0,0.096,0.102,0.099,-0.03125,-0.0882352941176469,0.0904285714285714,0.0039589732744431,0.0900666666666666,0.0145302749075469,0.1871392699898245,959.0,137.0,3572.0,119.06666666666666,3,12,0.0,0.0887142857142857,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-19,Glock-18 | Sand Dune (Field-Tested),0.091,0.091,147.0,0.093,0.093,0.097,-0.021505376344086,-0.021505376344086,0.0901428571428571,0.0038332593899996,0.0898666666666666,0.0144746521739057,0.1871472497748874,979.0,139.85714285714286,3623.0,120.76666666666668,4,12,0.0,0.0854285714285714,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-19,Glock-18 | Sand Dune (Field-Tested),0.091,0.091,147.0,0.093,0.093,0.097,-0.021505376344086,-0.021505376344086,0.0901428571428571,0.0038332593899996,0.0898666666666666,0.0144746521739057,0.1871472497748874,979.0,139.85714285714286,3623.0,120.76666666666668,4,12,0.0,0.0854285714285714,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-20,Glock-18 | Sand Dune (Field-Tested),0.082,0.082,121.0,0.091,0.092,0.089,-0.0989010989010988,-0.1086956521739129,0.0887142857142857,0.0046510915988856,0.0896333333333333,0.0145430013714119,0.1874510326597409,935.0,133.57142857142858,3640.0,121.33333333333331,5,12,0.0,0.0832857142857142,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-20,Glock-18 | Sand Dune (Field-Tested),0.082,0.082,121.0,0.091,0.092,0.089,-0.0989010989010988,-0.1086956521739129,0.0887142857142857,0.0046510915988856,0.0896333333333333,0.0145430013714119,0.1874510326597409,935.0,133.57142857142858,3640.0,121.33333333333331,5,12,0.0,0.0832857142857142,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-21,Glock-18 | Sand Dune (Field-Tested),0.09,0.09,150.0,0.082,0.086,0.084,0.0975609756097559,0.0465116279069768,0.0892857142857142,0.0045265655765013,0.0898333333333333,0.0145053629928918,0.1875925330098919,931.0,133.0,3676.0,122.53333333333332,6,12,0.0,0.0862857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-21,Glock-18 | Sand Dune (Field-Tested),0.09,0.09,150.0,0.082,0.086,0.084,0.0975609756097559,0.0465116279069768,0.0892857142857142,0.0045265655765013,0.0898333333333333,0.0145053629928918,0.1875925330098919,931.0,133.0,3676.0,122.53333333333332,6,12,0.0,0.0862857142857143,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-22,Glock-18 | Sand Dune (Field-Tested),0.083,0.083,169.0,0.09,0.084,0.077,-0.0777777777777777,-0.0119047619047618,0.0891428571428571,0.0047034507523298,0.0900333333333333,0.0143677493791554,0.1874950512450112,968.0,138.28571428571428,3720.0,124.0,0,12,0.0,0.0898571428571428,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-22,Glock-18 | Sand Dune (Field-Tested),0.083,0.083,169.0,0.09,0.084,0.077,-0.0777777777777777,-0.0119047619047618,0.0891428571428571,0.0047034507523298,0.0900333333333333,0.0143677493791554,0.1874950512450112,968.0,138.28571428571428,3720.0,124.0,0,12,0.0,0.0898571428571428,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-23,Glock-18 | Sand Dune (Field-Tested),0.089,0.089,130.0,0.083,0.089,0.077,0.0722891566265058,0.0,0.0891428571428571,0.0047034507523298,0.0904333333333333,0.014164941071376,0.1877092880204657,947.0,135.28571428571428,3727.0,124.23333333333332,1,12,0.0,0.0934285714285714,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-23,Glock-18 | Sand Dune (Field-Tested),0.089,0.089,130.0,0.083,0.089,0.077,0.0722891566265058,0.0,0.0891428571428571,0.0047034507523298,0.0904333333333333,0.014164941071376,0.1877092880204657,947.0,135.28571428571428,3727.0,124.23333333333332,1,12,0.0,0.0934285714285714,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-24,Glock-18 | Sand Dune (Field-Tested),0.092,0.092,120.0,0.089,0.096,0.072,0.0337078651685394,-0.0416666666666667,0.0885714285714285,0.0040304959941902,0.0911,0.0137461509764248,0.1870437304087298,957.0,136.71428571428572,3756.0,125.2,2,12,0.0,0.0974285714285714,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-24,Glock-18 | Sand Dune (Field-Tested),0.092,0.092,120.0,0.089,0.096,0.072,0.0337078651685394,-0.0416666666666667,0.0885714285714285,0.0040304959941902,0.0911,0.0137461509764248,0.1870437304087298,957.0,136.71428571428572,3756.0,125.2,2,12,0.0,0.0974285714285714,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-25,Glock-18 | Sand Dune (Field-Tested),0.094,0.094,143.0,0.092,0.093,0.081,0.0217391304347827,0.010752688172043,0.0887142857142857,0.0041991252733425,0.0915333333333333,0.0136253032586026,0.1861003982165702,980.0,140.0,3804.0,126.8,3,12,0.0,0.1169999999999999,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-25,Glock-18 | Sand Dune (Field-Tested),0.094,0.094,143.0,0.092,0.093,0.081,0.0217391304347827,0.010752688172043,0.0887142857142857,0.0041991252733425,0.0915333333333333,0.0136253032586026,0.1861003982165702,980.0,140.0,3804.0,126.8,3,12,0.0,0.1169999999999999,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-26,Glock-18 | Sand Dune (Field-Tested),0.099,0.099,134.0,0.094,0.091,0.088,0.0531914893617022,0.087912087912088,0.0898571428571428,0.0055402055513329,0.0919,0.0136732098157918,0.1858035101080904,967.0,138.14285714285714,3829.0,127.63333333333334,4,12,0.0,0.1221428571428571,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-26,Glock-18 | Sand Dune (Field-Tested),0.099,0.099,134.0,0.094,0.091,0.088,0.0531914893617022,0.087912087912088,0.0898571428571428,0.0055402055513329,0.0919,0.0136732098157918,0.1858035101080904,967.0,138.14285714285714,3829.0,127.63333333333334,4,12,0.0,0.1221428571428571,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-27,Glock-18 | Sand Dune (Field-Tested),0.108,0.108,189.0,0.099,0.082,0.072,0.0909090909090908,0.3170731707317071,0.0935714285714285,0.0074230748895809,0.0931,0.013452013480021,0.1823759087757113,1035.0,147.85714285714286,3871.0,129.03333333333333,5,12,0.0,0.1258571428571428,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-27,Glock-18 | Sand Dune (Field-Tested),0.108,0.108,189.0,0.099,0.082,0.072,0.0909090909090908,0.3170731707317071,0.0935714285714285,0.0074230748895809,0.0931,0.013452013480021,0.1823759087757113,1035.0,147.85714285714286,3871.0,129.03333333333333,5,12,0.0,0.1258571428571428,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-28,Glock-18 | Sand Dune (Field-Tested),0.114,0.114,184.0,0.108,0.09,0.073,0.0555555555555555,0.2666666666666668,0.0969999999999999,0.0100569805181703,0.0944666666666666,0.0134231971684178,0.1824180055581533,1069.0,152.71428571428572,3905.0,130.16666666666666,6,12,0.0,0.1247142857142857,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-28,Glock-18 | Sand Dune (Field-Tested),0.114,0.114,184.0,0.108,0.09,0.073,0.0555555555555555,0.2666666666666668,0.0969999999999999,0.0100569805181703,0.0944666666666666,0.0134231971684178,0.1824180055581533,1069.0,152.71428571428572,3905.0,130.16666666666666,6,12,0.0,0.1247142857142857,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-29,Glock-18 | Sand Dune (Field-Tested),0.119,0.119,170.0,0.114,0.083,0.13,0.0438596491228069,0.433734939759036,0.1021428571428571,0.010762747543907,0.0941,0.0125707332058767,0.1178247205199324,1070.0,152.85714285714286,4039.0,134.63333333333333,0,12,0.0,0.127,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-29,Glock-18 | Sand Dune (Field-Tested),0.119,0.119,170.0,0.114,0.083,0.13,0.0438596491228069,0.433734939759036,0.1021428571428571,0.010762747543907,0.0941,0.0125707332058767,0.1178247205199324,1070.0,152.85714285714286,4039.0,134.63333333333333,0,12,0.0,0.127,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-30,Glock-18 | Sand Dune (Field-Tested),0.117,0.117,195.0,0.119,0.089,0.071,-0.0168067226890755,0.3146067415730338,0.1061428571428571,0.0103292728471572,0.0956333333333333,0.0124645720165417,0.0816020205524242,1135.0,162.14285714285714,4099.0,136.63333333333333,1,12,0.0,0.126,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-30,Glock-18 | Sand Dune (Field-Tested),0.117,0.117,195.0,0.119,0.089,0.071,-0.0168067226890755,0.3146067415730338,0.1061428571428571,0.0103292728471572,0.0956333333333333,0.0124645720165417,0.0816020205524242,1135.0,162.14285714285714,4099.0,136.63333333333333,1,12,0.0,0.126,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-31,Glock-18 | Sand Dune (Field-Tested),0.131,0.131,156.0,0.117,0.092,0.066,0.1196581196581196,0.423913043478261,0.1117142857142857,0.0116338703265727,0.0978,0.0127708000271452,0.0817229751697978,1171.0,167.28571428571428,4114.0,137.13333333333333,2,12,0.0,0.1244285714285714,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-12-31,Glock-18 | Sand Dune (Field-Tested),0.131,0.131,156.0,0.117,0.092,0.066,0.1196581196581196,0.423913043478261,0.1117142857142857,0.0116338703265727,0.0978,0.0127708000271452,0.0817229751697978,1171.0,167.28571428571428,4114.0,137.13333333333333,2,12,0.0,0.1244285714285714,Glock-18 | Sand Dune (Field-Tested),Glock-18 | Sand Dune (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,Huntsman Case Key,2.018,2.018,8124.0,2.041,2.162,2.299,-0.0112689857912788,-0.0666049953746531,2.113142857142857,0.0630134420385922,2.150633333333333,0.0614071023760462,0.0131677725140363,28282.0,4040.285714285714,95110.0,3170.333333333333,0,12,0.0,2.311285714285714,Huntsman Case Key,Huntsman Case Key,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-12-01,Huntsman Case Key,2.018,2.018,8124.0,2.041,2.162,2.299,-0.0112689857912788,-0.0666049953746531,2.113142857142857,0.0630134420385922,2.150633333333333,0.0614071023760462,0.0131677725140363,28282.0,4040.285714285714,95110.0,3170.333333333333,0,12,0.0,2.311285714285714,Huntsman Case Key,Huntsman Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-02,Huntsman Case Key,2.167,2.167,3201.0,2.018,2.194,2.278,0.0738354806739345,-0.012306289881495,2.1092857142857144,0.0586191443270256,2.1469333333333327,0.0567919790893827,0.0191881139105897,29920.0,4274.285714285715,96231.0,3207.7,1,12,0.0,2.2635714285714283,Huntsman Case Key,Huntsman Case Key,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-12-02,Huntsman Case Key,2.167,2.167,3201.0,2.018,2.194,2.278,0.0738354806739345,-0.012306289881495,2.1092857142857144,0.0586191443270256,2.1469333333333327,0.0567919790893827,0.0191881139105897,29920.0,4274.285714285715,96231.0,3207.7,1,12,0.0,2.2635714285714283,Huntsman Case Key,Huntsman Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,Huntsman Case Key,2.411,2.411,1346.0,2.167,2.161,2.247,0.1125980618366406,0.1156871818602498,2.145,0.1215859484362517,2.1524,0.0720141652732294,0.0279177665571855,29261.0,4180.142857142857,95641.0,3188.0333333333333,2,12,0.0,2.220714285714286,Huntsman Case Key,Huntsman Case Key,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-12-03,Huntsman Case Key,2.411,2.411,1346.0,2.167,2.161,2.247,0.1125980618366406,0.1156871818602498,2.145,0.1215859484362517,2.1524,0.0720141652732294,0.0279177665571855,29261.0,4180.142857142857,95641.0,3188.0333333333333,2,12,0.0,2.220714285714286,Huntsman Case Key,Huntsman Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,Huntsman Case Key,2.439,2.439,1221.0,2.411,2.152,2.285,0.0116134384072998,0.133364312267658,2.186,0.1595090682599045,2.1575333333333333,0.0855077904183135,0.0278441208805097,28632.0,4090.285714285714,95242.0,3174.733333333333,3,12,0.0,2.1860000000000004,Huntsman Case Key,Huntsman Case Key,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-12-04,Huntsman Case Key,2.439,2.439,1221.0,2.411,2.152,2.285,0.0116134384072998,0.133364312267658,2.186,0.1595090682599045,2.1575333333333333,0.0855077904183135,0.0278441208805097,28632.0,4090.285714285714,95242.0,3174.733333333333,3,12,0.0,2.1860000000000004,Huntsman Case Key,Huntsman Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,Huntsman Case Key,2.396,2.396,2057.0,2.439,2.153,2.272,-0.0176301763017631,0.1128657686948444,2.2207142857142856,0.1743057365548202,2.161666666666666,0.0935590128682902,0.0280436486802779,28024.0,4003.428571428572,95678.0,3189.266666666667,4,12,0.0,2.145,Huntsman Case Key,Huntsman Case Key,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-05,Huntsman Case Key,2.396,2.396,2057.0,2.439,2.153,2.272,-0.0176301763017631,0.1128657686948444,2.2207142857142856,0.1743057365548202,2.161666666666666,0.0935590128682902,0.0280436486802779,28024.0,4003.428571428572,95678.0,3189.266666666667,4,12,0.0,2.145,Huntsman Case Key,Huntsman Case Key,0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-12-06,Huntsman Case Key,2.373,2.373,2104.0,2.396,2.073,2.232,-0.0095993322203671,0.1447178002894358,2.2635714285714283,0.1695336942008513,2.1663666666666668,0.1002747835810291,0.0278920686083802,25242.0,3606.0,95801.0,3193.366666666667,5,12,0.0,2.109285714285714,Huntsman Case Key,Huntsman Case Key,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-06,Huntsman Case Key,2.373,2.373,2104.0,2.396,2.073,2.232,-0.0095993322203671,0.1447178002894358,2.2635714285714283,0.1695336942008513,2.1663666666666668,0.1002747835810291,0.0278920686083802,25242.0,3606.0,95801.0,3193.366666666667,5,12,0.0,2.109285714285714,Huntsman Case Key,Huntsman Case Key,0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-12-07,Huntsman Case Key,2.375,2.375,1833.0,2.373,2.041,2.155,0.0008428150021069,0.1636452719255268,2.3112857142857144,0.145471366142437,2.1737000000000006,0.1069947506500513,0.0270414510840534,19886.0,2840.8571428571427,94252.0,3141.733333333333,6,12,0.0,2.113142857142857,Huntsman Case Key,Huntsman Case Key,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-07,Huntsman Case Key,2.375,2.375,1833.0,2.373,2.041,2.155,0.0008428150021069,0.1636452719255268,2.3112857142857144,0.145471366142437,2.1737000000000006,0.1069947506500513,0.0270414510840534,19886.0,2840.8571428571427,94252.0,3141.733333333333,6,12,0.0,2.113142857142857,Huntsman Case Key,Huntsman Case Key,0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-12-08,Huntsman Case Key,2.372,2.372,1335.0,2.375,2.018,2.126,-0.0012631578947368,0.1754212091179385,2.361857142857143,0.0827223040771758,2.1819,0.1123189951284584,0.0268732183256578,13097.0,1871.0,90647.0,3021.5666666666666,0,12,0.0,2.133714285714286,Huntsman Case Key,Huntsman Case Key,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-08,Huntsman Case Key,2.372,2.372,1335.0,2.375,2.018,2.126,-0.0012631578947368,0.1754212091179385,2.361857142857143,0.0827223040771758,2.1819,0.1123189951284584,0.0268732183256578,13097.0,1871.0,90647.0,3021.5666666666666,0,12,0.0,2.133714285714286,Huntsman Case Key,Huntsman Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-09,Huntsman Case Key,2.389,2.389,1165.0,2.372,2.167,2.117,0.0071669477234401,0.102445777572681,2.393571428571428,0.0227649928170246,2.1909666666666667,0.1175696909165888,0.0268346745935361,11061.0,1580.142857142857,86748.0,2891.6,1,12,0.0,2.150714285714286,Huntsman Case Key,Huntsman Case Key,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-12-09,Huntsman Case Key,2.389,2.389,1165.0,2.372,2.167,2.117,0.0071669477234401,0.102445777572681,2.393571428571428,0.0227649928170246,2.1909666666666667,0.1175696909165888,0.0268346745935361,11061.0,1580.142857142857,86748.0,2891.6,1,12,0.0,2.150714285714286,Huntsman Case Key,Huntsman Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,Huntsman Case Key,2.398,2.398,1611.0,2.389,2.411,2.117,0.0037672666387611,-0.0053919535462463,2.391714285714286,0.0217762274426185,2.200333333333333,0.1223980755113776,0.0268226933533133,11326.0,1618.0,83594.0,2786.4666666666667,2,12,0.0,2.161857142857143,Huntsman Case Key,Huntsman Case Key,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
